application_number,pto_adjustment,pto_delay,applicant_delay,patent_term_extension
08984560,0,616,0,616
08952959,0,0,0,0
08973213,0,817,0,817
08984735,0,0,0,0
08984898,0,617,0,617
08984916,0,0,0,0
08984904,0,0,0,0
08984900,0,0,0,0
08984947,0,0,0,0
08985007,0,970,0,970
08985122,0,0,0,0
08985133,0,0,0,0
08985155,0,0,0,0
08985278,0,481,0,481
08985298,0,0,0,0
08985374,0,0,0,0
08985212,0,0,0,0
08985314,0,0,0,0
08985519,0,0,0,0
08985514,0,0,0,0
08985443,0,0,0,0
08985563,0,0,0,0
08985667,0,0,0,0
08985838,0,0,0,0
08985880,0,0,0,0
08985760,0,0,0,0
08986132,0,0,0,0
08986568,0,589,0,589
08986577,0,0,0,0
08986250,0,0,0,0
08894063,0,892,0,892
08894813,0,833,0,833
08986449,0,484,0,484
08986552,0,0,0,0
08986891,0,0,0,0
08986887,0,412,0,412
08986633,0,0,0,0
08986947,0,0,0,0
08987188,0,0,0,0
08913158,0,0,0,0
08987054,0,0,0,0
08987216,0,0,0,0
08973811,0,0,0,0
08987404,0,494,0,494
08987487,0,411,0,411
08987387,0,0,0,0
08987589,0,0,0,0
08987849,0,0,0,0
09619165,0,0,0,0
08973105,0,0,0,0
08987893,0,0,0,0
08987977,0,599,0,599
08987972,0,0,0,0
08987975,0,0,0,0
08987995,0,967,0,967
08988024,0,0,0,0
08988041,0,0,0,0
08987872,0,0,0,0
08988151,0,1025,0,1025
08988205,0,0,0,0
08988059,0,5677,0,5677
08988197,0,0,0,0
08988453,0,824,0,824
08988457,0,573,0,573
08988479,0,0,0,0
08999999,0,0,0,0
09005439,0,0,0,0
08988481,375,0,0,375
08993454,0,0,0,0
08988659,0,0,0,0
08973607,0,0,0,0
08988795,0,0,0,0
08988842,0,0,0,0
08989056,345,0,0,345
08989123,0,0,0,0
08989140,0,585,0,585
08989202,0,0,0,0
08989327,0,0,0,0
08989339,0,537,0,537
08989166,0,0,0,0
08989342,0,389,0,389
08989469,0,458,0,458
08989352,0,0,0,0
08989240,0,0,0,0
08989574,0,449,0,449
08989674,0,961,0,961
08989499,0,0,0,0
08989701,0,823,0,823
08989700,0,0,0,0
08989778,0,0,0,0
08989691,0,0,0,0
08989762,0,0,0,0
08989890,0,0,0,0
08989881,0,0,0,0
08989891,0,623,0,623
08989917,0,863,0,863
08989976,0,0,0,0
08990007,0,0,0,0
08990038,0,597,0,597
08990120,0,470,0,470
08990129,0,0,0,0
09383159,0,0,0,0
08990107,0,0,0,0
08990295,0,321,0,321
08990360,0,825,0,825
08973916,0,0,0,0
08990539,321,0,0,321
08990553,0,0,0,0
08990420,0,987,0,987
08990365,0,0,0,0
08990759,0,952,0,952
08990754,0,621,0,621
08990774,0,0,0,0
08990804,0,0,0,0
08990889,0,0,0,0
08990945,567,0,0,567
08990996,0,0,0,0
08990973,0,624,0,624
08990941,0,0,0,0
08991082,0,0,0,0
08991107,0,501,0,501
08991113,0,0,0,0
08991261,0,0,0,0
08991281,0,0,0,0
08991232,0,991,0,991
08991338,0,0,0,0
08991079,0,0,0,0
08991448,0,735,0,735
08991602,0,532,0,532
08991572,0,582,0,582
08991663,0,0,0,0
08991726,0,0,0,0
08991761,0,0,0,0
08991717,0,410,0,410
08875674,0,0,0,0
08981098,0,0,0,0
08992083,0,986,0,986
08992091,0,543,0,543
08992281,0,0,0,0
08992341,0,0,0,0
08992504,0,951,0,951
08992467,0,0,0,0
08992588,0,0,0,0
08992770,0,0,0,0
08992878,0,242,0,242
08992730,0,0,0,0
08981360,0,0,0,0
08992426,0,0,0,0
08992955,0,0,0,0
08992914,0,0,0,0
08993107,0,591,0,591
08992999,0,438,0,438
08993206,0,0,0,0
08993147,0,0,0,0
08993271,0,0,0,0
08993342,0,0,0,0
08993371,0,530,0,530
08993368,0,955,0,955
08993487,0,646,0,646
08993542,0,389,0,389
08993578,0,0,0,0
08993615,0,0,0,0
08993699,0,0,0,0
08993627,0,0,0,0
08993705,0,0,0,0
08993765,0,0,0,0
08993647,0,410,0,410
08993861,0,640,0,640
08993922,0,0,0,0
08999663,0,0,0,0
08993993,0,0,0,0
08994038,0,2070,0,2070
08993334,0,0,0,0
08992038,0,647,0,647
08994047,0,0,0,0
08994081,0,0,0,0
08994228,0,0,0,0
08993799,0,0,0,0
08994250,0,772,0,772
08994325,0,0,0,0
08994447,0,0,0,0
08994378,0,0,0,0
08994534,0,0,0,0
08994586,0,0,0,0
08994617,0,674,0,674
08994689,0,0,0,0
08994706,0,940,0,940
08994728,0,0,0,0
08994821,0,0,0,0
08994831,0,0,0,0
08994873,0,0,0,0
08994872,0,0,0,0
08994737,0,0,0,0
08994958,0,588,0,588
08994997,0,0,0,0
08994878,0,0,0,0
08995108,0,863,0,863
08995139,0,742,0,742
08995168,0,0,0,0
08995415,0,0,0,0
08995431,0,650,0,650
08860975,0,0,0,0
08913976,0,0,0,0
08973918,0,0,0,0
08981617,0,921,0,921
08995334,0,0,0,0
08995374,0,0,0,0
08995435,0,0,0,0
08995507,253,0,0,253
08995525,0,0,0,0
08983157,0,0,0,0
08995592,0,0,0,0
08995631,0,1256,0,1256
08995368,0,393,0,393
08995671,0,0,0,0
08995722,0,732,0,732
08995606,0,0,0,0
08995887,0,0,0,0
08996016,0,0,0,0
08996030,0,406,0,406
08996117,0,0,0,0
08995934,0,0,0,0
08996151,0,0,0,0
08996251,0,0,0,0
08996313,0,0,0,0
08996346,0,0,0,0
08996360,0,0,0,0
08996308,0,0,0,0
08996367,0,841,0,841
08996422,0,0,0,0
08996478,0,0,0,0
08999401,0,0,0,0
08999888,0,0,0,0
08981757,0,0,0,0
08996460,0,286,0,286
08996535,0,586,0,586
08996650,0,0,0,0
08996690,0,0,0,0
08996567,0,1107,0,1107
08996868,0,0,0,0
08996842,0,0,0,0
08997031,0,0,0,0
08997085,0,929,0,929
08997219,0,0,0,0
08997202,0,0,0,0
08997285,0,0,0,0
08997326,0,925,0,925
08997368,0,0,0,0
08997315,0,0,0,0
08997487,0,0,0,0
08997489,0,0,0,0
08997622,0,0,0,0
08997373,0,571,0,571
08997687,0,551,0,551
08997713,0,691,0,691
08997709,0,0,0,0
08997685,0,0,0,0
08981327,0,0,0,0
08997771,0,0,0,0
08997789,0,0,0,0
08997911,0,0,0,0
08997982,0,0,0,0
08997990,0,0,0,0
08998027,0,0,0,0
08998033,0,0,0,0
08998166,0,0,0,0
08998302,0,0,0,0
08998157,0,0,0,0
08998531,0,0,0,0
08945226,0,0,0,0
08995646,0,0,0,0
08998559,0,664,0,664
08998617,0,592,0,592
08998615,0,0,0,0
08998777,0,0,0,0
08998965,0,0,0,0
08998781,0,602,0,602
08998961,0,0,0,0
08999292,0,0,0,0
08999297,0,0,0,0
08999421,0,0,0,0
08999441,0,0,0,0
08999329,0,0,0,0
08999497,0,0,0,0
08999214,0,0,0,0
08999517,0,0,0,0
08983338,0,0,0,0
09000532,0,0,0,0
09000523,0,0,0,0
09000582,0,0,0,0
09000635,0,855,0,855
09000626,0,970,0,970
09000709,0,909,0,909
09000760,0,999,0,999
09000579,0,606,0,606
09000593,0,0,0,0
09000850,0,0,0,0
09000879,0,0,0,0
09000857,0,0,0,0
09000791,0,0,0,0
09001019,0,0,0,0
09001117,0,0,0,0
09001138,0,930,0,930
09001039,0,0,0,0
09001704,0,0,0,0
08930676,0,0,0,0
08981881,0,0,0,0
09001285,136,0,0,136
09001270,0,0,0,0
09001284,0,765,0,765
09001368,0,0,0,0
09001111,0,0,0,0
09001377,0,0,0,0
09001492,0,0,0,0
09001570,0,0,0,0
09001592,0,0,0,0
09001565,0,0,0,0
09001699,0,0,0,0
09001729,0,730,0,730
09001788,0,0,0,0
09001850,0,0,0,0
09001854,0,1908,0,1908
09001794,0,0,0,0
09002058,0,697,0,697
09002173,0,544,0,544
09002276,0,0,0,0
09004162,0,0,0,0
09002326,0,0,0,0
09002342,0,1161,0,1161
09002404,0,0,0,0
09002443,0,0,0,0
09002469,0,0,0,0
09002529,0,0,0,0
09247177,0,0,0,0
09002580,0,0,0,0
09002650,0,658,0,658
09002648,0,0,0,0
09002647,0,0,0,0
09002697,0,0,0,0
09002733,0,757,0,757
09002773,0,0,0,0
09002834,0,0,0,0
09002843,0,0,0,0
09002901,0,0,0,0
09002927,0,1135,0,1135
09002950,0,981,0,981
09002990,0,0,0,0
09003003,0,0,0,0
09003173,0,0,0,0
09003090,0,564,0,564
09003139,0,0,0,0
09003220,0,0,0,0
09003154,0,0,0,0
09003265,0,0,0,0
09003475,0,0,0,0
09003489,0,0,0,0
09003572,0,843,0,843
09003589,0,0,0,0
08981700,0,474,0,474
09003643,0,0,0,0
09003684,0,0,0,0
09003710,0,0,0,0
09003713,0,0,0,0
09003763,0,0,0,0
09003798,0,0,0,0
09003812,0,0,0,0
09003841,0,0,0,0
09003826,0,0,0,0
09003885,0,0,0,0
09003993,0,0,0,0
09004014,0,0,0,0
09004022,0,0,0,0
09004058,0,0,0,0
09004076,0,0,0,0
09004105,0,0,0,0
09004271,0,0,0,0
09004040,0,0,0,0
09004710,0,0,0,0
09004151,0,0,0,0
09004034,0,0,0,0
08981654,0,0,0,0
09004254,0,1150,0,1150
09004265,0,746,0,746
09004399,0,0,0,0
09004482,0,0,0,0
09004578,0,0,0,0
09004603,0,0,0,0
09004965,0,0,0,0
09004552,0,596,0,596
09004775,0,0,0,0
09004803,0,811,0,811
09004969,0,0,0,0
09004848,0,0,0,0
09005034,0,906,0,906
09005102,0,0,0,0
09005139,0,0,0,0
09004989,0,0,0,0
09005259,0,0,0,0
09005256,0,0,0,0
09005352,0,0,0,0
09005318,0,0,0,0
09005364,0,647,0,647
09488724,0,0,0,0
09005269,0,0,0,0
08981964,0,1134,0,1134
09005516,0,0,0,0
09005479,0,0,0,0
09005580,0,977,0,977
09005661,0,0,0,0
09003633,0,0,0,0
09005746,0,0,0,0
09005895,0,789,0,789
09005836,0,777,0,777
09005841,0,1055,0,1055
09006014,0,896,0,896
09006054,0,0,0,0
09005978,0,0,0,0
09005937,0,0,0,0
09006839,0,850,0,850
08913974,0,0,0,0
09006248,0,542,0,542
09006242,0,0,0,0
09006329,0,0,0,0
09006410,0,0,0,0
09006440,0,0,0,0
09006379,0,0,0,0
09006428,0,0,0,0
09006566,0,0,0,0
09007197,0,0,0,0
09006692,0,0,0,0
08983421,0,0,0,0
09006755,0,316,0,316
09006808,0,1136,0,1136
09006920,0,619,0,619
09007029,0,0,0,0
09007019,0,0,0,0
09006999,0,683,0,683
09006982,0,765,0,765
09006926,0,0,0,0
09007057,0,0,0,0
09007138,0,699,0,699
09007123,0,0,0,0
09007295,0,0,0,0
09007288,0,0,0,0
09007186,0,0,0,0
09007306,0,1366,0,1366
09007403,0,0,0,0
09007424,0,763,0,763
09007442,0,0,0,0
09007443,0,0,0,0
09007502,0,1134,0,1134
09007493,0,1212,0,1212
09007527,0,0,0,0
09007714,0,968,0,968
09007755,0,0,0,0
09007741,0,0,0,0
09007622,0,676,0,676
09007839,0,0,0,0
09007896,0,0,0,0
09069192,0,644,0,644
08930100,0,703,0,703
08930830,0,0,0,0
09000028,0,589,0,589
09007949,0,1108,0,1108
08945234,0,0,0,0
09008071,0,438,0,438
09008120,0,0,0,0
09008162,0,0,0,0
09008148,0,0,0,0
09008542,0,0,0,0
09008531,0,901,0,901
09008567,0,0,0,0
09008562,0,0,0,0
09008675,0,661,0,661
08930404,0,0,0,0
08945144,0,0,0,0
09000301,0,0,0,0
09008806,0,0,0,0
09008872,0,482,0,482
09008879,0,0,0,0
09008957,0,1252,0,1252
09009083,0,979,0,979
09009149,0,0,0,0
09008946,0,0,0,0
09009122,0,560,0,560
09008885,0,0,0,0
09009251,0,0,0,0
09009484,0,0,0,0
09009520,0,0,0,0
09009566,0,0,0,0
09009668,0,0,0,0
09009690,0,0,0,0
09009714,0,1327,0,1327
09009743,0,0,0,0
09009771,0,0,0,0
09009768,0,0,0,0
09009816,0,0,0,0
09009597,0,0,0,0
09009846,0,0,0,0
09819049,0,0,0,0
09009536,0,488,0,488
09009932,0,0,0,0
09009969,0,0,0,0
09010138,0,0,0,0
09010155,0,0,0,0
09010166,0,0,0,0
09010193,0,0,0,0
09010280,0,0,0,0
09010317,0,0,0,0
09010296,0,0,0,0
09010371,0,0,0,0
09010267,0,0,0,0
09010396,0,0,0,0
09010490,0,0,0,0
09404871,0,0,0,0
09060450,0,0,0,0
08983355,0,0,0,0
09010822,0,0,0,0
09010995,0,431,0,431
09010891,0,0,0,0
09012085,0,0,0,0
09012152,0,0,0,0
09012144,0,0,0,0
09012166,0,0,0,0
08999533,0,1572,0,1572
08860659,0,0,0,0
09012309,0,0,0,0
09012272,0,0,0,0
09012508,0,793,0,793
09012504,0,0,0,0
09012529,0,0,0,0
09012512,0,0,0,0
09012530,0,248,0,248
09012716,0,0,0,0
09012561,0,0,0,0
09012843,0,0,0,0
09012602,0,0,0,0
09012892,0,0,0,0
09012907,0,0,0,0
09012858,0,0,0,0
08849810,0,0,0,0
08981052,0,0,0,0
09013055,0,0,0,0
09013084,0,442,0,442
09013091,0,894,0,894
09013096,0,1135,0,1135
09013037,0,0,0,0
09013176,0,0,0,0
09013237,0,0,0,0
09013118,0,0,0,0
09013418,0,0,0,0
09013490,0,0,0,0
09014439,0,773,0,773
09013538,0,0,0,0
09013533,0,519,0,519
09011081,0,0,0,0
09000277,0,128,0,128
09013848,0,0,0,0
09013864,0,0,0,0
09013927,0,488,0,488
09013943,0,0,0,0
09014038,0,0,0,0
09013960,0,0,0,0
09014043,0,0,0,0
09014050,0,0,0,0
09014090,0,0,0,0
09014076,0,3234,0,3234
09014130,0,0,0,0
09014148,0,508,0,508
09014161,0,0,0,0
09014229,0,0,0,0
09014279,0,0,0,0
09014311,0,0,0,0
09014329,0,0,0,0
09014401,0,0,0,0
09014414,0,0,0,0
09014403,0,0,0,0
09014474,0,0,0,0
09014525,0,0,0,0
09014708,0,0,0,0
09014806,0,649,0,649
09014886,0,0,0,0
09015476,0,0,0,0
09014944,0,0,0,0
09014871,0,983,0,983
10470578,0,0,0,0
09038717,0,0,0,0
09015057,0,0,0,0
09015189,0,0,0,0
09015248,0,0,0,0
09015287,0,330,0,330
09015324,0,0,0,0
09015584,0,0,0,0
09015468,0,0,0,0
09015615,0,0,0,0
09015642,0,0,0,0
09015710,0,0,0,0
09015746,0,0,0,0
09015786,0,0,0,0
09015713,0,970,0,970
09015864,0,0,0,0
09011264,0,0,0,0
09015906,0,0,0,0
09016001,0,0,0,0
09016061,0,0,0,0
09016086,0,0,0,0
09016083,0,0,0,0
09016145,0,0,0,0
09016148,0,0,0,0
09016207,0,0,0,0
09016222,0,0,0,0
09016245,0,456,0,456
09016264,0,0,0,0
09016304,0,665,0,665
09016315,0,0,0,0
09016417,0,0,0,0
09016428,0,0,0,0
09016434,0,0,0,0
09016504,0,625,0,625
09016495,0,326,0,326
09016423,0,0,0,0
09016488,0,0,0,0
09016571,0,724,0,724
09016678,0,0,0,0
09016714,0,0,0,0
09016738,0,101,0,101
09016740,0,731,0,731
09016796,0,0,0,0
09016786,0,1016,0,1016
09016851,0,0,0,0
09016805,0,0,0,0
08945249,0,630,0,630
09011349,0,0,0,0
09016837,0,0,0,0
09016901,0,0,0,0
09017084,0,0,0,0
09017098,0,0,0,0
09017096,0,1153,0,1153
09017159,0,0,0,0
09016999,0,0,0,0
09017187,300,0,0,300
09017215,0,0,0,0
09017290,0,0,0,0
09017338,0,998,0,998
09017375,0,877,0,877
09017392,0,1019,0,1019
09017453,0,0,0,0
09017266,0,0,0,0
09017528,0,0,0,0
09017595,0,0,0,0
09017592,0,0,0,0
09017680,0,0,0,0
09017689,0,0,0,0
09017715,0,0,0,0
09017937,0,0,0,0
09018006,0,0,0,0
09017833,0,0,0,0
09018206,0,0,0,0
09018216,0,506,0,506
09017718,0,0,0,0
09018391,0,411,0,411
09018416,0,0,0,0
09018354,0,0,0,0
09018554,0,0,0,0
09018755,0,0,0,0
09018790,0,600,0,600
09018563,0,0,0,0
09018767,0,0,0,0
09019137,0,746,0,746
09019117,0,0,0,0
09019087,0,0,0,0
09019278,0,1279,0,1279
09019357,0,0,0,0
09019348,0,0,0,0
09019403,0,0,0,0
09019295,0,0,0,0
09019158,0,0,0,0
09019451,225,0,0,225
09019409,0,0,0,0
09019490,0,0,0,0
09019506,0,0,0,0
09019533,0,0,0,0
09019534,0,0,0,0
09011060,0,0,0,0
09019764,0,1143,0,1143
09019871,0,0,0,0
09019946,0,0,0,0
09019965,0,1241,0,1241
09020043,0,0,0,0
09020057,0,0,0,0
09019922,0,0,0,0
09020049,0,0,0,0
09020132,0,0,0,0
09020307,0,0,0,0
09020122,0,0,0,0
09019913,0,0,0,0
08913139,0,0,0,0
09011233,0,469,0,469
09020393,0,997,0,997
09020630,0,0,0,0
09020668,0,1150,0,1150
09020699,0,990,0,990
09020732,281,0,0,281
09020706,0,406,0,406
09020870,0,0,0,0
09020876,0,0,0,0
09020746,0,1,0,1
09020942,0,372,0,372
09020929,0,0,0,0
09020708,0,0,0,0
09023655,0,0,0,0
09011336,0,0,0,0
09021091,0,0,0,0
09021286,0,0,0,0
09021319,0,0,0,0
09021409,0,0,0,0
09021410,0,0,0,0
09021466,0,387,0,387
09021471,0,0,0,0
09021571,0,0,0,0
09021560,0,0,0,0
09021333,0,0,0,0
09021667,0,581,0,581
09021679,0,0,0,0
09021731,0,0,0,0
09021832,0,0,0,0
09022013,0,0,0,0
09022069,0,0,0,0
09022093,0,0,0,0
09022094,0,0,0,0
09022192,0,0,0,0
09022193,0,718,0,718
09022240,0,0,0,0
09022267,0,0,0,0
09022207,0,0,0,0
09022191,0,0,0,0
08718412,0,0,0,0
09011623,0,0,0,0
09022504,0,0,0,0
09022587,0,0,0,0
09022544,0,0,0,0
09022570,0,0,0,0
09022679,0,0,0,0
09022785,0,0,0,0
09022817,0,835,0,835
09022879,0,0,0,0
09023039,0,1096,0,1096
09023406,0,0,0,0
09188701,0,262,0,262
08952570,0,0,0,0
09011588,0,0,0,0
08930702,0,0,0,0
09011769,0,0,0,0
09023084,0,0,0,0
09023198,0,353,0,353
09023259,0,0,0,0
09023279,0,0,0,0
09011645,0,0,0,0
09023315,0,0,0,0
09023389,0,0,0,0
09023441,0,1111,0,1111
09023469,0,605,0,605
09023470,0,0,0,0
09023587,0,0,0,0
09023617,0,0,0,0
09023674,0,0,0,0
09023693,0,0,0,0
09023574,0,453,0,453
09023712,0,0,0,0
09023744,0,0,0,0
09023672,0,0,0,0
09023925,0,0,0,0
09023923,0,0,0,0
09023984,0,0,0,0
09023946,0,0,0,0
09023962,0,0,0,0
09024974,0,0,0,0
08403745,0,0,0,0
08913370,0,0,0,0
08952403,0,0,0,0
09011915,0,0,0,0
09011910,0,0,0,0
09023958,0,0,0,0
09024077,0,887,0,887
09024139,0,0,0,0
09024177,0,0,0,0
09024197,0,0,0,0
09024243,0,0,0,0
09024264,0,0,0,0
09024275,0,0,0,0
09024268,0,0,0,0
09024320,0,0,0,0
09024311,0,0,0,0
09024185,0,0,0,0
09024382,0,0,0,0
09024111,0,780,0,780
09024413,0,348,0,348
09024452,0,0,0,0
09024617,0,0,0,0
09024620,0,0,0,0
09024946,0,0,0,0
09025006,0,1032,0,1032
09024984,0,0,0,0
09025085,0,0,0,0
09025440,0,0,0,0
09025088,0,0,0,0
09025079,0,0,0,0
09025021,0,0,0,0
09296864,0,0,0,0
09025027,0,0,0,0
09025155,0,935,0,935
09025143,0,0,0,0
09025279,0,1207,0,1207
09025356,0,0,0,0
09025355,0,0,0,0
09025345,0,0,0,0
09025400,0,569,0,569
09025422,0,0,0,0
09025424,0,0,0,0
09025331,0,0,0,0
09025551,0,0,0,0
09025531,0,0,0,0
09025577,0,0,0,0
09025605,0,457,0,457
09025607,0,412,0,412
09025692,0,0,0,0
09025700,0,0,0,0
09025735,0,600,0,600
09025746,0,0,0,0
09025770,0,0,0,0
09034136,0,0,0,0
09025862,0,0,0,0
09025917,0,0,0,0
09025994,0,0,0,0
09026093,0,695,0,695
09026049,0,0,0,0
09026008,0,0,0,0
09026207,0,0,0,0
09026221,0,0,0,0
09026080,0,0,0,0
09026336,0,0,0,0
09026353,0,0,0,0
09026400,0,0,0,0
09026905,0,0,0,0
09026017,0,394,0,394
09026575,0,0,0,0
08981959,0,0,0,0
09026729,0,0,0,0
09026790,0,949,0,949
09026837,0,0,0,0
09026863,0,0,0,0
09026906,0,0,0,0
09026936,0,1164,0,1164
09026852,0,0,0,0
09026903,0,0,0,0
09026978,0,0,0,0
09027039,0,0,0,0
09027057,0,0,0,0
09027074,0,401,0,401
09027173,219,0,0,219
09027263,0,0,0,0
09027175,0,0,0,0
09027177,0,0,0,0
09027372,0,0,0,0
09027444,0,0,0,0
09027500,0,0,0,0
09029039,0,389,0,389
09027389,0,0,0,0
09285305,0,0,0,0
08894583,0,0,0,0
08894767,0,0,0,0
09027629,0,0,0,0
09027581,0,0,0,0
09027698,0,0,0,0
09027654,0,0,0,0
09027842,0,0,0,0
09027860,0,0,0,0
09027867,0,0,0,0
09027856,0,855,0,855
09027896,0,0,0,0
09027966,0,0,0,0
09028006,0,0,0,0
09027776,0,617,0,617
09027992,0,0,0,0
09028016,0,0,0,0
09028063,0,981,0,981
09028061,0,0,0,0
09028083,0,0,0,0
09028187,0,0,0,0
09028193,0,0,0,0
09028227,0,0,0,0
09028961,0,0,0,0
09596149,0,0,0,0
09028241,0,0,0,0
09028285,0,0,0,0
09028318,0,0,0,0
09028373,0,0,0,0
09028394,0,0,0,0
09028395,0,0,0,0
09028461,0,0,0,0
09028456,0,0,0,0
09028276,0,1098,0,1098
09028498,0,0,0,0
09028480,0,0,0,0
09028548,0,0,0,0
09028479,0,0,0,0
09028449,0,633,0,633
09028412,0,1053,0,1053
09028713,0,0,0,0
09028706,0,0,0,0
09028628,0,0,0,0
09028970,0,0,0,0
09030051,0,0,0,0
09040864,0,0,0,0
09028796,0,0,0,0
09028979,0,660,0,660
09030032,0,737,0,737
09030077,0,0,0,0
09029190,0,0,0,0
09030144,0,0,0,0
09030178,0,0,0,0
09030241,0,578,0,578
09030326,0,0,0,0
09030378,0,0,0,0
09030410,0,0,0,0
09030258,0,0,0,0
09030499,0,0,0,0
09030596,0,0,0,0
09030601,0,1092,0,1092
09030664,0,0,0,0
09030651,0,0,0,0
09030677,0,0,0,0
09031316,0,968,0,968
08973325,0,0,0,0
08973689,0,0,0,0
09030760,0,0,0,0
09030767,0,0,0,0
09030876,0,0,0,0
09030832,0,0,0,0
09031011,0,0,0,0
09030792,0,0,0,0
09031017,0,0,0,0
09031087,0,0,0,0
09031112,0,0,0,0
09031242,0,0,0,0
09031265,0,0,0,0
09031333,0,0,0,0
09031401,0,0,0,0
09031430,0,0,0,0
09031439,0,0,0,0
09031400,0,0,0,0
09031186,0,298,0,298
09031145,0,0,0,0
09031440,0,0,0,0
09031356,0,0,0,0
09032387,0,0,0,0
09032551,0,0,0,0
09031960,0,0,0,0
08930981,0,0,0,0
09031687,0,0,0,0
09031617,0,0,0,0
09031778,0,0,0,0
09031779,0,0,0,0
09031879,0,0,0,0
09031899,0,0,0,0
09031895,0,0,0,0
09031835,0,0,0,0
09031824,0,0,0,0
09032086,0,181,0,181
09032083,0,0,0,0
09032117,0,0,0,0
09032135,0,0,0,0
09032177,0,0,0,0
09032175,0,0,0,0
09031919,0,0,0,0
09032268,0,0,0,0
09032297,0,0,0,0
09032172,0,0,0,0
09032321,0,0,0,0
09032554,0,0,0,0
09032622,0,851,0,851
09032438,0,0,0,0
09032424,0,0,0,0
09032711,0,946,0,946
09039077,0,0,0,0
08952674,0,0,0,0
09032846,0,0,0,0
09029561,0,0,0,0
09032928,0,572,0,572
09033901,0,940,0,940
09032971,0,419,0,419
09033073,0,0,0,0
09033102,0,0,0,0
09033278,0,0,0,0
09033268,0,0,0,0
09033287,0,0,0,0
09033279,0,0,0,0
09033290,0,0,0,0
09033222,0,0,0,0
09033253,0,0,0,0
09033322,0,0,0,0
09033335,0,0,0,0
09033346,0,0,0,0
09033441,0,0,0,0
09033512,0,0,0,0
09033514,0,0,0,0
09033533,0,0,0,0
09033557,0,0,0,0
09033556,0,0,0,0
09033942,0,0,0,0
09034014,0,0,0,0
09033467,0,0,0,0
09035936,0,1794,0,1794
09033936,0,0,0,0
09029688,0,1722,0,1722
09033586,0,0,0,0
09033614,0,919,0,919
09033585,0,0,0,0
09033663,0,0,0,0
09033715,0,0,0,0
09033736,0,381,0,381
09033730,0,0,0,0
09033880,0,0,0,0
09033915,0,0,0,0
09033964,0,0,0,0
09033871,0,0,0,0
09033874,0,33,0,33
09033873,0,1020,0,1020
09034034,0,0,0,0
09033812,0,0,0,0
09033820,0,0,0,0
09034664,0,0,0,0
09034778,0,0,0,0
09034789,0,0,0,0
09302816,0,0,0,0
09034198,0,0,0,0
09034254,0,0,0,0
09034294,0,0,0,0
09034376,0,0,0,0
09034406,0,0,0,0
09034418,0,0,0,0
09034453,0,0,0,0
09034455,0,0,0,0
09034621,0,0,0,0
09034690,0,0,0,0
09034399,0,0,0,0
09034782,0,0,0,0
09034807,0,0,0,0
09034969,0,0,0,0
09034934,0,0,0,0
09035079,0,0,0,0
09035174,0,482,0,482
09045885,0,0,0,0
09034828,0,0,0,0
09035180,0,0,0,0
08999633,0,0,0,0
08983332,0,0,0,0
09029614,0,0,0,0
09029295,0,0,0,0
09035047,0,453,0,453
09035202,0,0,0,0
09035207,0,0,0,0
09035210,0,0,0,0
09035231,0,0,0,0
09035188,0,0,0,0
09035438,0,0,0,0
09035425,0,589,0,589
09035431,0,894,0,894
09035484,0,0,0,0
09035676,0,0,0,0
09035674,0,481,0,481
09043273,0,0,0,0
09035533,0,0,0,0
09035708,0,0,0,0
09029637,0,0,0,0
09035747,0,0,0,0
09035894,0,0,0,0
09035944,0,0,0,0
09029581,0,918,0,918
09035963,0,0,0,0
09035969,0,0,0,0
09036112,0,0,0,0
09036197,0,0,0,0
09036214,0,0,0,0
09036294,0,0,0,0
09036360,0,0,0,0
09036268,0,0,0,0
09036494,0,0,0,0
09036458,0,935,0,935
09036513,0,0,0,0
09036386,0,0,0,0
09036602,0,0,0,0
09041047,0,0,0,0
09036699,0,1050,0,1050
09264982,0,0,0,0
09035888,0,878,0,878
09036696,0,0,0,0
09036754,0,742,0,742
09036819,0,0,0,0
09036975,0,0,0,0
09036927,0,0,0,0
09037105,0,0,0,0
09037287,0,0,0,0
09037302,0,0,0,0
09037397,0,0,0,0
09037586,0,479,0,479
09037975,0,0,0,0
09037720,0,0,0,0
09038688,0,0,0,0
09037555,0,0,0,0
09029265,0,375,0,375
09029933,0,0,0,0
09029916,0,0,0,0
09029935,0,223,0,223
09037409,0,805,0,805
09037173,0,0,0,0
09037584,0,654,0,654
09037704,0,0,0,0
09037716,0,0,0,0
09037678,0,0,0,0
09037792,0,0,0,0
09037866,0,0,0,0
09037879,0,1068,0,1068
09037798,0,0,0,0
09038187,0,0,0,0
09038494,0,0,0,0
09037945,0,1186,0,1186
09516590,0,0,0,0
09037989,0,0,0,0
09037983,0,0,0,0
09037999,0,0,0,0
09037995,0,0,0,0
09038049,0,0,0,0
09038084,0,0,0,0
09038136,0,0,0,0
09038219,0,1132,0,1132
09038531,0,0,0,0
09038158,0,0,0,0
09038157,0,0,0,0
09038562,0,0,0,0
09038759,0,0,0,0
09038888,0,0,0,0
09041112,0,0,0,0
09038903,0,0,0,0
09041019,0,0,0,0
09041041,0,0,0,0
09041211,0,0,0,0
09041209,0,0,0,0
09041287,0,0,0,0
09041292,0,0,0,0
09041343,0,617,0,617
09041323,0,0,0,0
09041401,0,0,0,0
09041460,0,0,0,0
09041550,0,0,0,0
08973591,0,0,0,0
