application_number,pto_delay_a,pto_delay_b,pto_delay_c,overlap_pto_delay,nonoverlap_pto_delay,pto_manual_adjustment,applicant_delay,patent_term_adjustment
08866189,0,0,0,0,0,0,140,0
08866129,41,0,0,0,41,0,314,0
08866111,0,0,0,0,0,0,60,0
08866279,125,0,0,0,125,0,121,4
08866272,0,0,0,0,0,0,0,0
08865962,23,0,0,0,23,0,182,0
08866305,0,0,0,0,0,0,89,0
08866330,0,0,0,0,0,0,86,0
08866284,0,0,0,0,0,0,39,0
08866224,0,0,0,0,0,0,142,0
08866198,0,0,0,0,0,0,0,0
08866556,5,0,0,0,5,0,357,0
08866548,0,0,0,0,0,0,127,0
08866649,0,0,0,0,0,0,4,0
08881803,0,0,0,0,0,0,117,0
08866911,53,77,0,0,130,0,303,0
08862959,0,0,0,0,0,0,4,0
08866570,0,0,0,0,0,0,106,0
08809241,11,0,0,0,11,0,190,0
08866950,0,0,0,0,61,0,18,43
08867034,0,0,0,0,0,0,56,0
08867076,119,0,0,0,119,0,148,0
08867412,0,0,0,0,0,0,56,0
08867587,61,0,0,0,61,0,374,0
08867539,0,0,0,0,34,0,123,0
08867014,0,0,0,0,0,0,6,0
08867728,0,0,0,0,0,0,105,0
08867768,0,0,0,0,19,0,1,18
08867793,235,0,0,0,235,0,51,184
08867853,10,0,0,0,10,-10,0,0
08868032,0,0,0,0,0,0,114,0
08868132,0,0,0,0,0,0,128,0
08868277,0,0,0,0,0,0,178,0
08868355,31,0,0,0,31,-81,0,0
08868518,0,0,0,0,11,0,208,0
08868546,0,0,0,0,0,0,203,0
08868587,0,0,0,0,0,0,2,0
08868649,0,0,0,0,0,0,81,0
08868655,0,0,0,0,0,0,193,0
08868717,0,0,0,0,0,0,69,0
08868719,121,0,0,0,178,0,273,0
08868703,0,0,0,0,0,0,74,0
08868745,0,0,0,0,6,0,98,0
08868772,0,0,0,0,200,71,176,95
08868857,0,0,0,0,0,0,55,0
08868896,0,0,0,0,0,0,173,0
08868994,0,0,0,0,54,0,293,0
08869244,1300,0,0,0,1300,0,0,1300
08869225,0,0,0,0,0,0,119,0
08869237,0,0,0,0,0,0,18,0
08869255,0,0,0,0,0,0,0,0
08817646,0,0,0,0,24,0,212,0
08866252,0,0,0,0,52,0,120,0
08869382,0,0,0,0,0,0,89,0
08869480,0,0,0,0,138,0,224,0
08869508,0,0,0,0,0,0,0,0
08869704,0,0,0,0,0,0,0,0
08869777,0,0,0,0,0,0,232,0
08869854,0,0,0,0,0,0,0,0
08869897,0,0,0,0,0,0,0,0
08869930,0,0,0,0,0,0,85,0
08869980,0,0,0,0,34,0,152,0
08869746,0,0,0,0,0,0,56,0
08869431,0,0,0,0,0,0,0,0
08870253,0,0,0,0,0,0,0,0
08870265,0,0,0,0,0,0,47,0
08870313,45,0,0,0,45,0,199,0
08870465,0,0,0,0,224,0,128,96
08870486,0,0,0,0,0,0,138,0
08870537,0,0,0,0,0,0,135,0
08870574,0,0,0,0,0,0,94,0
08870601,0,0,0,0,16,0,868,0
08870623,0,0,0,0,0,0,104,0
08870654,0,0,0,0,0,0,170,0
08870720,0,0,0,0,0,0,57,0
08870794,0,0,0,0,0,0,77,0
08870803,0,0,0,0,0,0,43,0
08870762,712,1150,0,22,1840,0,436,1404
08870883,0,0,0,0,0,0,1,0
08870855,0,0,0,0,0,0,61,0
08871136,0,0,0,0,34,0,0,34
08870721,0,0,0,0,75,0,130,0
08836520,0,0,0,0,0,0,50,0
08871076,0,0,0,0,17,0,91,0
08871153,0,0,0,0,0,0,188,0
08871199,0,0,0,0,816,0,217,599
08871295,597,0,0,0,597,0,31,566
08871514,0,0,0,0,0,0,0,0
08871625,0,0,0,0,0,0,53,0
08871376,0,0,0,0,0,0,110,0
08871518,148,0,0,0,148,0,254,0
08871815,676,0,0,0,676,0,245,431
08896507,0,0,0,0,0,0,240,0
08873141,0,0,0,0,0,0,48,0
08860240,0,0,0,0,0,0,305,0
08872418,0,0,0,0,0,0,110,0
08872436,0,0,0,0,5,0,218,0
08872439,0,0,0,0,0,0,203,0
08872399,0,0,0,0,0,0,113,0
08872560,0,0,0,0,0,0,0,0
08872555,0,0,0,0,0,0,0,0
08872247,0,0,0,0,0,0,120,0
08872682,0,0,0,0,0,0,260,0
08872792,88,0,0,0,88,0,117,0
08860002,0,0,0,0,0,0,41,0
08872519,0,0,0,0,5,0,228,0
08872710,0,0,0,0,95,0,224,0
08872525,0,0,0,0,0,0,132,0
08872531,0,0,0,0,0,0,240,0
08872911,0,0,0,0,0,0,0,0
08872991,0,0,0,0,0,0,175,0
08872989,0,0,0,0,0,0,0,0
08873018,0,0,0,0,0,0,28,0
08873050,0,0,0,0,0,0,129,0
08873032,35,0,0,0,35,0,178,0
08873230,0,0,0,0,22,0,92,0
08896511,57,0,0,0,57,0,155,0
08873385,0,0,0,0,0,0,65,0
08809305,0,0,0,0,0,0,0,0
08871906,0,0,0,0,0,0,0,0
08873416,0,0,0,0,0,0,69,0
08873561,0,0,0,0,0,0,140,0
08873471,0,0,0,0,0,0,70,0
08873601,185,0,0,0,185,0,289,0
08873626,27,0,0,0,27,0,179,0
08873819,0,0,0,0,0,0,0,0
08873972,0,0,0,0,0,0,0,0
08873974,781,0,2778,780,2779,0,491,2288
08874046,699,0,0,0,699,0,8,691
08874053,0,0,0,0,0,0,263,0
08874004,0,0,0,0,0,0,126,0
08817689,0,0,0,0,0,0,341,0
08874167,0,0,0,0,0,0,96,0
08809650,910,0,0,0,910,0,90,820
08874380,0,0,0,0,0,0,92,0
08874410,0,0,0,0,0,0,0,0
08874584,0,0,0,0,111,0,218,0
08874704,7,0,0,0,7,0,125,0
08874569,0,0,0,0,0,0,112,0
08874781,0,0,0,0,0,0,31,0
08874823,0,0,0,0,0,0,118,0
08876109,0,0,0,0,0,0,183,0
08876174,1,0,0,0,1,0,126,0
08860696,0,0,0,0,0,0,278,0
08874906,0,0,0,0,0,0,47,0
08876226,0,0,0,0,0,0,57,0
08876519,0,0,0,0,0,0,52,0
08876529,303,0,0,0,303,0,33,270
08876322,0,0,0,0,0,0,550,0
08876674,12,0,0,0,12,0,143,0
08876816,0,0,0,0,0,0,84,0
08876692,0,0,0,0,0,0,160,0
08876839,461,0,0,0,461,0,456,5
08876887,0,0,0,0,0,0,129,0
08878249,0,0,0,0,0,0,23,0
08722071,0,0,0,0,0,0,78,0
08876952,20,0,0,0,20,0,749,0
08877267,0,0,0,0,0,0,29,0
08877304,0,0,0,0,0,0,59,0
08877191,0,0,0,0,0,0,128,0
08877363,0,0,0,0,0,0,307,0
08877155,90,613,0,0,703,0,1154,0
08877518,0,0,0,0,0,0,98,0
08877728,96,0,0,0,96,0,237,0
08877878,0,0,0,0,0,0,0,0
08877931,0,0,0,0,95,0,225,0
08877966,0,0,0,0,0,0,135,0
08878002,0,0,0,0,73,0,97,0
08878005,0,0,0,0,0,0,193,0
08878104,0,0,0,0,0,0,110,0
08878143,0,0,0,0,10,0,201,0
08878070,0,0,0,0,0,0,55,0
08878180,0,0,0,0,30,0,232,0
08878233,18,0,0,0,25,0,223,0
08878402,0,0,0,0,10,0,322,0
08878128,0,0,0,0,0,0,0,0
08809567,0,0,0,0,0,0,0,0
08878510,0,0,0,0,0,0,0,0
08878581,445,0,0,0,445,0,111,334
08878681,0,0,0,0,11,0,111,0
08878756,0,0,0,0,0,0,0,0
08878741,0,0,0,0,0,0,0,0
08878949,123,0,0,0,123,0,227,0
08878728,41,0,0,0,41,0,252,0
08879070,986,0,0,0,986,0,720,266
08879134,47,0,0,0,47,0,115,0
08878911,0,0,0,0,0,0,103,0
08879308,0,0,0,0,0,0,167,0
08817356,88,0,0,0,88,-82,6,0
08879185,0,0,0,0,44,0,192,0
08879337,77,0,0,0,77,0,238,0
08879322,375,0,0,0,810,0,132,678
08879406,32,0,0,0,32,-49,68,0
08879594,39,0,0,0,39,0,196,0
08879471,0,0,0,0,66,0,143,0
08879467,400,0,0,0,400,0,702,0
08879737,0,0,0,0,0,0,106,0
08879934,0,0,0,0,0,0,110,0
08879920,60,0,0,0,60,0,102,0
08880042,209,0,0,0,209,0,0,209
08860058,0,0,0,0,0,0,0,0
08860206,0,0,0,0,0,0,110,0
08860403,0,0,0,0,0,0,348,0
08880371,29,0,0,0,29,0,121,0
08880537,0,0,0,0,0,0,187,0
08880470,42,0,0,0,42,0,581,0
08880616,211,0,0,0,211,0,102,109
08880637,68,0,0,0,68,0,132,0
08880688,0,0,0,0,0,0,0,0
08880679,0,0,0,0,0,0,160,0
08880735,0,0,0,0,0,0,88,0
08880875,0,0,0,0,0,0,38,0
08880723,0,0,0,0,0,0,91,0
08881013,0,0,0,0,0,0,50,0
08881118,0,0,0,0,0,0,129,0
08881080,0,0,0,0,0,0,124,0
08881123,29,0,0,0,602,0,90,512
08881189,0,0,0,0,0,0,88,0
08881192,0,0,0,0,0,0,0,0
08881416,23,0,0,0,23,0,212,0
08881552,0,0,0,0,0,0,113,0
08881644,0,0,0,0,0,0,8,0
08881747,0,0,0,0,0,0,117,0
08881852,0,0,0,0,7,0,0,7
08881531,0,0,0,0,0,0,197,0
08776676,0,0,0,0,0,0,0,0
08765726,0,0,0,0,0,0,64,0
08881975,0,0,0,0,0,0,146,0
08882031,0,0,0,0,0,0,271,0
08882033,0,0,0,0,69,0,120,0
08881972,0,0,0,0,0,0,0,0
08882322,0,0,0,0,0,0,189,0
08882406,50,0,0,0,50,0,202,0
08882431,0,0,0,0,0,0,420,0
08882398,11,0,0,0,11,0,211,0
08882482,0,0,0,0,5,0,120,0
08882347,0,0,0,0,0,0,31,0
08882499,2,0,0,0,2,0,60,0
08882565,8,0,0,0,8,0,85,0
08882604,0,0,0,0,0,0,62,0
08882649,0,0,0,0,140,0,120,20
08882804,0,0,0,0,0,0,16,0
08883002,0,0,0,0,0,0,50,0
08883013,0,0,0,0,0,0,119,0
08883095,0,0,0,0,129,0,120,9
08883192,0,0,0,0,0,0,82,0
08882974,0,0,0,0,0,0,97,0
08883233,0,0,0,0,0,0,195,0
08883228,0,0,0,0,0,0,89,0
08883336,0,0,0,0,0,0,0,0
08883337,0,0,0,0,0,0,53,0
08883075,136,474,0,0,610,0,259,351
08883492,312,0,0,0,1052,0,467,585
08883246,0,0,0,0,0,0,92,0
08883572,0,0,0,0,0,0,0,0
08883593,0,0,0,0,0,0,107,0
08883636,10,0,0,0,10,0,1982,0
08860503,0,0,0,0,0,0,69,0
08883750,0,0,0,0,0,0,50,0
08884061,9,0,0,0,9,0,145,0
08884131,0,0,0,0,0,0,120,0
08883997,0,0,0,0,0,0,94,0
08883960,0,0,0,0,0,0,213,0
08884328,0,0,0,0,0,0,28,0
08884410,0,0,0,0,0,0,0,0
08884458,0,0,0,0,0,0,77,0
08884567,0,0,0,0,0,0,224,0
08884546,389,0,0,0,389,0,1288,0
08884468,0,0,0,0,0,0,150,0
08885469,0,0,0,0,0,0,82,0
08884192,0,0,0,0,0,0,96,0
08884693,0,0,0,0,0,0,44,0
08884759,0,0,0,0,0,0,0,0
08884739,0,0,0,0,0,0,110,0
08884740,0,0,0,0,5,0,229,0
08884794,0,0,0,0,127,0,125,2
08884796,0,0,0,0,27,0,120,0
08884790,0,0,0,0,17,0,120,0
08884827,0,0,0,0,0,0,185,0
08884791,0,0,0,0,0,0,162,0
08884999,0,0,0,0,0,0,9,0
08885018,0,0,0,0,0,0,7,0
08885041,0,0,0,0,0,0,120,0
08885065,0,0,0,0,40,0,152,0
08884864,0,0,0,0,0,0,10,0
08884856,0,0,0,0,18,0,120,0
08885191,32,0,0,0,32,0,90,0
08885318,0,0,0,0,0,0,0,0
08885333,30,0,0,0,30,0,154,0
08885380,0,0,0,0,0,0,50,0
08885615,0,0,0,0,0,0,68,0
08885616,0,0,0,0,0,0,59,0
08885611,0,0,0,0,0,0,245,0
08885597,0,0,0,0,1032,51,57,1026
08885624,0,0,0,0,0,0,151,0
08885726,0,0,0,0,0,0,0,0
08885617,0,0,0,0,0,0,69,0
08885755,0,0,0,0,0,0,46,0
08885823,39,0,0,0,39,0,94,0
08885857,0,0,0,0,89,0,205,0
08885898,0,0,0,0,0,0,152,0
08885989,0,0,0,0,0,0,120,0
08885768,151,0,0,0,190,0,158,32
08886410,0,0,0,0,0,0,104,0
08886469,0,0,0,0,0,0,248,0
08886557,0,0,0,0,0,0,99,0
08886567,0,0,0,0,57,0,0,57
08886604,0,0,0,0,0,0,129,0
08886448,0,0,0,0,32,0,182,0
08886630,0,0,0,0,0,0,46,0
08886635,0,0,0,0,0,0,0,0
08886753,0,0,0,0,0,0,0,0
08886842,0,0,0,0,10,0,120,0
08886900,134,0,0,0,134,0,158,0
08886874,0,0,0,0,0,0,96,0
08887142,0,0,0,0,0,0,76,0
08887147,0,0,0,0,0,0,218,0
08887251,350,0,0,0,350,0,212,138
08887295,0,0,0,0,16,0,120,0
08887130,85,0,0,0,85,0,210,0
08887483,80,0,0,0,155,0,162,0
08887497,0,0,0,0,0,0,157,0
08886142,0,0,0,0,0,0,88,0
08887796,0,0,0,0,0,0,116,0
08887847,509,0,0,0,509,0,540,0
08887879,0,0,0,0,0,0,112,0
08888048,0,0,0,0,0,0,170,0
08887951,0,0,0,0,0,0,63,0
08888044,0,0,0,0,0,0,106,0
08888043,66,0,0,0,66,0,18,48
08888292,0,0,0,0,0,0,89,0
08888359,0,0,0,0,0,0,165,0
08909435,579,0,0,0,579,0,277,302
08888460,0,0,0,0,73,0,120,0
08888462,152,0,0,0,152,0,359,0
08888474,0,0,0,0,0,0,42,0
08888528,0,0,0,0,0,0,199,0
08888438,0,0,0,0,0,0,95,0
08888406,0,0,0,0,61,0,183,0
08888653,289,0,0,0,289,0,189,100
08888501,0,0,0,0,0,0,102,0
08888744,0,0,0,0,0,0,123,0
08888777,0,0,0,0,0,0,85,0
08888794,0,0,0,0,0,0,147,0
08888815,447,0,0,0,447,0,365,82
08888893,0,0,0,0,0,0,46,0
08888914,0,0,0,0,0,0,211,0
08888954,0,0,0,0,0,0,48,0
08889076,12,0,0,0,90,0,47,43
08889088,0,0,0,0,0,0,10,0
08889128,0,0,0,0,0,0,105,0
08888925,0,0,0,0,0,0,57,0
08889308,0,0,0,0,0,0,30,0
08889180,0,0,0,0,0,0,116,0
08889184,0,0,0,0,0,0,333,0
08860954,0,0,0,0,0,0,162,0
08889193,0,0,0,0,0,0,116,0
08889328,0,0,0,0,0,0,130,0
08889440,90,0,0,0,1157,0,321,836
08889500,0,0,0,0,0,0,310,0
08889541,0,0,0,0,0,0,146,0
08889526,0,0,0,0,0,0,0,0
08889563,39,0,0,0,39,0,155,0
08889795,0,0,0,0,8,0,209,0
08889732,4715,4934,0,4045,5604,0,76,5528
08889875,0,0,0,0,0,0,235,0
08889860,242,0,0,0,242,0,120,122
08890320,227,0,0,0,227,0,143,84
08890335,0,0,0,0,0,0,112,0
08890490,170,0,0,0,170,0,533,0
08890514,0,0,0,0,0,0,150,0
08890645,0,0,0,0,0,0,120,0
08890669,0,0,0,0,0,0,81,0
08891877,0,0,0,0,0,0,117,0
08890647,0,0,0,0,0,0,295,0
08860853,0,0,0,0,0,0,0,0
08889924,0,0,0,0,0,0,155,0
08889916,25,0,0,0,25,0,173,0
08890936,17,0,0,0,17,0,179,0
08889989,0,0,0,0,0,0,0,0
08890989,4,0,0,0,4,-4,0,0
08891062,10,0,0,0,10,0,0,10
08890882,148,0,0,0,148,0,139,9
08891145,0,0,0,0,0,0,57,0
08891143,0,0,0,0,0,0,108,0
08891177,47,0,0,0,47,0,241,0
08891304,17,0,0,0,17,0,60,0
08891325,0,0,0,0,0,0,122,0
08891323,0,0,0,0,0,0,94,0
08899002,0,0,0,0,0,0,0,0
08836695,135,0,0,0,135,0,244,0
08890730,0,0,0,0,0,0,124,0
08891382,0,0,0,0,0,0,126,0
08891385,32,0,0,0,32,0,55,0
08860762,0,0,0,0,0,0,34,0
08891564,0,0,0,0,0,0,34,0
08891525,0,0,0,0,177,0,171,6
08891632,45,0,0,0,45,0,121,0
08891972,0,0,0,0,0,0,92,0
08893490,0,0,0,0,0,0,0,0
08893509,0,0,0,0,0,0,0,0
08893498,0,0,0,0,0,0,133,0
08893710,0,0,0,0,0,0,135,0
08893759,68,0,0,0,68,0,457,0
08893875,0,0,0,0,0,0,75,0
08999742,0,0,0,0,0,0,160,0
08849084,0,0,0,0,0,0,76,0
08891757,0,0,0,0,0,0,124,0
08891778,0,0,0,0,0,0,137,0
08860941,0,0,0,0,0,0,83,0
08891945,0,0,0,0,0,0,170,0
08892067,0,0,0,0,0,0,200,0
08892134,0,0,0,0,0,0,94,0
08892092,123,0,0,0,123,0,143,0
08892264,0,0,0,0,0,0,46,0
08892367,0,0,0,0,0,0,96,0
08892433,0,0,0,0,0,0,175,0
08892436,0,0,0,0,0,0,214,0
08892563,0,0,0,0,0,0,0,0
08914332,164,0,0,0,183,0,130,53
08892709,0,0,0,0,0,0,114,0
08892649,0,0,0,0,0,0,58,0
08892792,403,0,0,0,403,0,0,403
08893022,0,0,0,0,31,0,0,31
08892954,0,0,0,0,46,0,54,0
08893202,94,0,0,0,94,0,219,0
08893216,0,0,0,0,0,0,199,0
08893223,0,0,0,0,0,0,0,0
08893151,0,0,0,0,0,-5,0,0
08893929,0,0,0,0,0,0,191,0
08914065,0,0,0,0,0,0,199,0
08836204,0,0,0,0,0,0,217,0
08895067,0,0,0,0,163,0,0,163
08895094,0,0,0,0,0,0,0,0
08895082,0,0,0,0,0,0,0,0
08895136,0,0,0,0,130,0,120,10
08895204,0,0,0,0,0,0,61,0
08895266,0,0,0,0,0,0,216,0
08895383,0,0,0,0,0,0,0,0
08895572,0,0,0,0,0,0,197,0
08895498,0,0,0,0,0,0,90,0
08875222,0,0,0,0,0,0,113,0
08895650,0,0,0,0,0,0,151,0
08896053,123,0,0,0,123,0,398,0
08896125,0,0,0,0,0,0,120,0
08896152,0,0,0,0,44,0,120,0
08895862,18,0,0,0,18,0,511,0
08896245,104,0,0,0,974,0,52,922
08896322,195,0,0,0,195,0,54,141
08896485,0,0,0,0,34,0,124,0
08896549,0,0,0,0,0,0,175,0
08896347,9,0,0,0,9,0,203,0
08896373,159,0,0,0,169,0,223,0
08896412,505,0,0,0,545,0,0,545
08896490,12,0,0,0,12,0,5,7
08896397,0,0,0,0,0,0,61,0
08896623,0,0,0,0,0,0,241,0
08896821,110,529,0,0,639,0,79,560
08896824,0,0,0,0,0,0,20,0
08896804,0,0,0,0,0,0,138,0
08896928,0,0,0,0,0,0,177,0
08896993,0,0,0,0,0,0,128,0
08896925,0,0,0,0,0,0,171,0
08897033,0,0,0,0,0,0,0,0
08897111,0,0,0,0,0,0,53,0
08898044,0,0,0,0,0,0,154,0
08817731,0,0,0,0,0,0,158,0
08875327,0,0,0,0,0,0,2,0
08897270,0,0,0,0,0,0,129,0
08897294,247,0,0,0,247,0,180,67
08897304,0,0,0,0,0,0,77,0
08897319,0,0,0,0,86,-22,0,64
08894217,0,0,0,0,0,0,164,0
08897428,0,0,0,0,0,0,0,0
08875183,0,0,0,0,52,0,91,0
08897547,0,0,0,0,0,0,98,0
08897549,0,0,0,0,0,0,207,0
08897551,0,0,0,0,0,0,129,0
08897550,0,0,0,0,0,0,169,0
08897734,0,0,0,0,0,0,112,0
08897455,0,0,0,0,571,0,58,513
08898180,0,0,0,0,0,0,0,0
08898175,0,0,0,0,0,0,102,0
08898197,0,0,0,0,0,0,0,0
08898258,0,0,0,0,0,0,280,0
08898293,0,0,0,0,0,0,148,0
08898248,0,0,0,0,0,0,56,0
08898564,196,0,0,0,196,0,308,0
08898907,0,0,0,0,0,0,0,0
08898517,0,0,0,0,0,0,162,0
08903227,0,0,0,0,0,0,85,0
08898457,0,0,0,0,0,0,0,0
08898736,1404,0,0,0,1404,0,273,1131
08875108,0,0,0,0,0,0,316,0
08898921,520,0,0,0,520,0,449,71
08898989,0,0,0,0,137,0,17,120
08899012,0,0,0,0,0,0,212,0
08899055,0,0,0,0,0,0,0,0
08899112,0,0,0,0,0,0,117,0
08899279,0,0,0,0,37,0,192,0
08899335,0,0,0,0,0,0,59,0
08899393,19,0,0,0,19,0,227,0
08899391,0,0,0,0,3,0,0,3
08899405,0,0,0,0,0,0,155,0
08900230,0,0,0,0,0,0,63,0
08899435,0,0,0,0,0,0,60,0
08899509,0,0,0,0,0,0,188,0
08899560,0,0,0,0,54,0,25,29
08899096,0,0,0,0,0,0,176,0
08899844,0,0,0,0,0,0,70,0
08899989,0,0,0,0,27,0,0,27
08900088,0,0,0,0,0,0,4,0
08900075,0,0,0,0,0,0,82,0
08899883,151,0,0,0,151,0,193,0
08900220,1647,0,0,0,1680,0,0,1680
08901061,0,0,0,0,0,0,182,0
08860231,101,7,0,0,108,0,181,0
08875113,0,0,0,0,0,0,60,0
08898853,670,0,0,0,1633,0,32,1601
08900188,0,0,0,0,0,0,151,0
08900342,0,0,0,0,116,0,0,116
08900559,480,0,0,0,480,0,760,0
08900495,0,0,0,0,0,0,85,0
08900576,0,0,0,0,0,0,30,0
08900699,0,0,0,0,0,0,64,0
08900882,0,0,0,0,0,0,77,0
08901023,0,0,0,0,0,0,85,0
08901054,0,0,0,0,0,0,75,0
08900737,0,0,0,0,0,0,152,0
08809269,0,0,0,0,0,0,32,0
08900716,0,0,0,0,164,0,400,0
08836722,9,0,0,0,9,0,153,0
08901070,0,0,0,0,0,0,0,0
08901109,0,0,0,0,0,0,0,0
08901069,0,0,1284,0,1284,0,250,1034
08901565,97,0,0,0,123,0,286,0
08901661,0,0,0,0,39,0,97,0
08901612,244,0,0,0,244,0,723,0
08901888,201,0,0,0,201,0,212,0
08902044,0,0,0,0,0,0,100,0
08902152,0,0,0,0,0,0,50,0
08901284,0,0,0,0,0,0,120,0
08902159,136,0,0,0,193,0,212,0
08902153,178,0,0,0,178,0,301,0
08902172,37,0,0,0,37,0,98,0
08902330,81,0,0,0,153,0,213,0
08902373,0,0,0,0,0,0,30,0
08902389,15,0,0,0,15,0,130,0
08902415,39,0,0,0,89,0,159,0
08902371,3139,0,0,0,3139,0,0,3139
08902572,84,0,0,0,84,0,35,49
08902326,0,0,0,0,0,0,453,0
08902692,858,0,386,0,1244,0,877,367
08902834,0,0,0,0,0,0,210,0
08902910,0,0,0,0,0,0,192,0
08902954,22,0,0,0,22,0,279,0
08902947,0,0,0,0,0,0,271,0
08903440,17,0,0,0,17,0,588,0
08903564,0,0,0,0,0,0,60,0
08901289,0,0,0,0,0,0,161,0
08903581,0,0,0,0,0,0,153,0
08903588,0,0,0,0,0,0,177,0
08903609,0,0,0,0,0,0,53,0
08903677,0,0,0,0,0,0,67,0
08903718,0,0,0,0,132,0,263,0
08875204,0,0,0,0,0,0,141,0
08903755,0,0,0,0,227,0,0,227
08875529,0,0,0,0,0,0,48,0
08903784,0,0,0,0,0,0,280,0
08903753,0,0,0,0,0,0,57,0
08903865,0,0,0,0,0,0,0,0
08903954,0,0,0,0,0,0,135,0
08903944,0,566,0,0,1047,0,528,519
08903830,0,0,0,0,0,0,366,0
08904084,0,0,0,0,0,0,120,0
08904137,543,0,0,0,543,0,0,543
08904199,0,0,0,0,0,0,61,0
08904253,0,0,0,0,0,0,134,0
08904121,27,0,0,0,27,0,276,0
08904312,1004,41,0,0,1045,0,645,400
08904313,18,0,0,0,18,0,113,0
08904085,89,0,0,0,89,0,144,0
08904301,0,0,0,0,3,0,88,0
08904450,0,0,0,0,0,0,241,0
08904531,0,0,0,0,0,0,467,0
08904666,0,0,0,0,0,0,50,0
08875494,0,0,0,0,107,0,120,0
08904765,0,0,0,0,0,0,110,0
08904667,0,0,0,0,500,0,75,425
08904839,0,0,0,0,0,0,0,0
08904784,0,0,0,0,24,0,122,0
08904937,0,0,0,0,0,0,61,0
08904930,0,0,0,0,11,0,0,11
08904948,0,0,0,0,0,0,112,0
08904715,92,0,0,0,183,0,245,0
08905054,151,0,0,0,151,0,142,9
08905090,0,0,0,0,0,0,183,0
08905094,0,0,0,0,26,0,0,26
08904860,103,0,0,0,103,0,537,0
08904867,0,0,0,0,0,0,31,0
08905208,0,0,0,0,0,0,129,0
08905241,0,0,0,0,111,0,120,0
08905254,0,0,0,0,17,0,0,17
08905261,3,0,0,0,3,0,121,0
08905286,81,0,0,0,81,0,723,0
08905821,0,0,0,0,0,0,5,0
08905229,0,0,0,0,0,0,133,0
08817906,0,0,0,0,0,0,0,0
08904473,0,0,0,0,0,0,152,0
08905190,0,0,0,0,0,0,0,0
08904562,0,0,0,0,0,0,136,0
08905436,0,0,0,0,2,0,120,0
08905584,0,0,0,0,0,0,56,0
08904571,0,0,0,0,0,0,172,0
08905701,228,0,0,0,1283,0,240,1043
08905856,0,0,0,0,0,0,134,0
08905870,0,0,0,0,0,0,130,0
08905859,0,0,0,0,52,0,120,0
08906215,0,0,0,0,0,0,0,0
08906371,0,0,0,0,0,0,91,0
08906176,0,0,0,0,89,0,193,0
08906002,0,0,0,0,0,0,32,0
08905905,129,0,0,0,129,0,5,124
08817528,0,0,0,0,0,0,119,0
08875872,0,0,0,0,0,0,99,0
08905709,131,0,0,0,131,0,395,0
08906103,0,0,0,0,0,0,14,0
08906141,0,0,0,0,0,0,147,0
08906258,0,0,0,0,0,0,27,0
08906365,1453,0,0,0,1453,0,142,1311
08906452,0,0,0,0,0,0,148,0
08906549,0,0,0,0,0,0,273,0
08906670,0,0,0,0,0,0,43,0
08906722,0,0,0,0,0,0,112,0
08793836,0,0,0,0,0,0,122,0
08906740,0,0,0,0,0,0,20,0
08906811,0,0,0,0,0,0,117,0
08906952,0,0,0,0,0,0,55,0
08907225,0,0,0,0,0,0,57,0
08907291,0,0,0,0,0,0,332,0
08908469,415,0,0,0,415,0,603,0
08907422,0,0,0,0,0,0,80,0
08908327,0,0,0,0,0,0,54,0
08908341,0,0,0,0,10,0,0,10
08908353,15,0,0,0,15,0,170,0
08908262,6,0,0,0,6,0,95,0
08908453,268,600,0,0,868,0,542,326
08908632,0,0,0,0,0,0,38,0
08908655,0,0,0,0,0,0,94,0
08908678,0,0,0,0,0,0,112,0
08908689,0,0,0,0,0,0,57,0
08875919,101,0,0,0,230,0,241,0
08907493,0,0,0,0,0,0,218,0
08907585,0,0,0,0,0,0,0,0
08907604,0,0,0,0,0,0,56,0
08907635,12,0,0,0,12,0,347,0
08907687,231,0,0,0,231,0,327,0
08907728,0,0,0,0,0,0,120,0
08908553,0,0,0,0,0,0,112,0
08908758,67,0,0,0,155,0,255,0
08908790,0,0,0,0,0,0,103,0
08908789,0,0,0,0,0,0,145,0
08908854,0,0,0,0,53,0,120,0
08908852,383,0,0,0,383,0,466,0
08908909,0,0,0,0,0,0,0,0
08908926,0,0,0,0,0,0,212,0
08908867,466,0,0,0,466,0,156,310
08908872,1131,0,0,0,1131,0,44,1087
08793299,0,0,0,0,0,0,165,0
08907932,0,0,0,0,0,0,64,0
08907957,6,0,0,0,6,0,328,0
08908064,0,0,0,0,0,0,111,0
08908046,0,0,0,0,188,0,120,68
08909023,165,0,0,0,165,0,211,0
08908044,0,0,0,0,15,-63,0,0
08909338,0,0,0,0,0,0,69,0
08909367,71,0,0,0,71,0,97,0
08909387,4,0,0,0,4,0,149,0
08909309,64,0,0,0,64,0,53,11
08909461,0,0,0,0,0,0,145,0
08899317,0,0,0,0,77,0,120,0
08909095,4,0,0,0,4,0,280,0
08907938,0,0,0,0,0,0,0,0
08909590,870,0,0,0,870,0,229,641
08909626,0,0,0,0,0,0,275,0
08909689,278,0,0,0,290,0,53,237
08909790,0,0,0,0,0,0,2,0
08909826,0,0,0,0,0,0,74,0
08909966,492,0,0,0,492,0,9,483
08910044,0,0,0,0,0,0,66,0
08927350,0,0,0,0,0,0,137,0
08910216,0,0,0,0,0,0,146,0
08910115,145,0,0,0,145,0,759,0
