application_number,event_code,recorded_date
05218088,SETS,2001-09-19
05219892,SETS,2001-09-19
05218786,SETS,2001-09-19
05220719,SETS,2001-09-19
05221421,SETS,2001-09-19
05220232,SETS,2001-09-19
05219514,SETS,2001-09-19
05196831,SETS,2001-09-19
05221653,SETS,2001-09-19
05220304,SETS,2001-09-19
05220304,FOND,1994-10-24
05220304,SRCH,1994-10-06
05220304,LOST,1994-09-29
05220304,DOCK,1994-04-08
05220304,DOCK,1986-10-29
05221614,SETS,2001-09-19
05196310,SETS,2001-09-19
05221765,SETS,2001-09-19
05221866,SETS,2001-09-19
05222600,LFFOUND,2016-08-24
05222600,SETS,2001-09-19
05220946,SETS,2001-09-19
05222625,SETS,2001-09-19
05222358,SETS,2001-09-19
05220788,SETS,2001-09-19
05219086,SETS,2001-09-19
05219086,SRCH,1990-10-29
05219086,LOST,1990-10-24
05219086,TMOS,1989-01-10
05219086,SRCH,1988-12-13
05219086,LOST,1988-12-07
05219086,TMOS,1988-02-01
05219086,SRCH,1987-12-28
05219086,LOST,1987-12-16
05223107,LFFOUND,2016-11-21
05223107,SETS,2001-09-19
05194479,SETS,2001-09-19
05195694,SETS,2001-09-19
05194630,SETS,2001-09-19
05194630,FOND,1995-08-24
05194630,TMOS,1994-11-17
05194630,SRCH,1994-10-17
05194630,LOST,1994-10-14
05194630,TMOS,1991-01-24
05194630,SRCH,1990-12-28
05194630,LOST,1990-12-19
05194815,SETS,2001-09-19
05221917,SETS,2001-09-19
05224181,SETS,2001-09-19
05192167,SETS,2001-09-19
05223949,SETS,2001-09-19
05192040,SETS,2001-09-19
05223927,SETS,2001-09-19
05225122,SETS,2001-09-19
05223870,SETS,2001-09-19
05225730,SETS,2001-09-19
05226234,SETS,2001-09-19
05226265,SETS,2001-09-19
05226213,SETS,2001-09-19
05225845,SETS,2001-09-19
05225845,TMOS,1994-04-28
05225845,SRCH,1994-03-28
05225845,LOST,1994-03-23
05225845,TMOS,1986-02-05
05225845,LOST,1986-01-02
05225845,LOST,1985-11-25
05225845,LOST,1985-11-07
05225845,SRCH,1985-04-19
05226933,SETS,2001-09-19
05226928,SETS,2001-09-19
05227514,SETS,2001-09-19
05226417,SETS,2001-09-19
05227120,SETS,2001-09-19
05225520,SETS,2001-09-19
05228669,SETS,2001-09-19
05228669,FOND,1999-03-12
05228669,LOST,1999-03-11
05228887,SETS,2001-09-19
05229759,SETS,2001-09-19
05229759,SRCH,1984-12-11
05229759,LOST,1984-12-11
05229378,SETS,2001-09-19
05229823,SETS,2001-09-19
05229592,PTEC,1986-09-03
05229592,NFDE,1986-08-12
05229592,PTEFDAF,1986-08-06
05229592,PTEF,1986-02-04
05229592,PTEF,1986-01-22
05229592,PTELT2,1985-12-24
05229592,AGYL,1985-12-19
05229592,LET.,1985-12-16
05229592,PTELT1,1985-12-04
05229592,PTER,1985-11-26
05229592,LFFOUND,2007-10-24
05229592,SETS,2001-09-19
05229592,PETG,1986-09-03
05229592,PETR,1985-11-06
05229592,LOST,1983-11-14
05222659,SETS,2001-09-19
05222999,SETS,2001-09-19
05222999,FOND,2000-04-24
05222999,SRCH,2000-04-21
05222999,FOND,2000-03-29
05222999,LOST,2000-03-23
05222999,LOST,2000-03-21
05221447,LFFOUND,2016-08-26
05221447,SETS,2001-09-19
05221447,SRCH,1990-07-11
05221447,LOST,1990-07-06
05221447,SRCH,1983-01-24
05221447,LOST,1983-01-24
05219038,SETS,2001-09-19
05219038,FOND,1993-11-05
05219038,SRCH,1993-11-02
05219038,LOST,1993-10-19
05230415,SETS,2001-09-19
05232053,SETS,2001-09-19
05230533,SETS,2001-09-19
05230533,FOND,1997-02-10
05230533,SRCH,1997-01-29
05230533,LOST,1996-12-19
05230533,TMOS,1988-03-22
05230533,SRCH,1988-03-17
05230533,LOST,1988-03-11
05230533,SRCH,1988-02-24
05230533,LOST,1988-02-19
05230533,LOST,1988-02-09
05230533,TMOS,1986-04-23
05230533,SRCH,1984-05-23
05230533,LOST,1984-05-23
05231977,SETS,2001-09-19
05232295,SETS,2001-09-19
05232579,SETS,2001-09-19
05232505,SETS,2001-09-19
05232223,SETS,2001-09-19
05218109,SETS,2001-09-19
05217758,SETS,2001-09-19
05231703,SETS,2001-09-19
05231703,SRCH,1984-12-03
05231703,LOST,1984-12-03
05231288,SETS,2001-09-19
05233668,SETS,2001-09-19
05232432,SETS,2001-09-19
05234833,SETS,2001-09-19
05234656,SETS,2001-09-19
05234253,SETS,2001-09-19
05235044,SETS,2001-09-19
05235044,DOCK,1984-03-28
05235044,DOCK,1983-03-22
05235221,SETS,2001-09-19
05235599,SETS,2001-09-19
05235411,SETS,2001-09-19
05235723,SETS,2001-09-19
05235257,SETS,2001-09-19
05235257,TMOS,1998-08-04
05235257,SRCH,1998-07-08
05235257,LOST,1998-07-01
05235790,SETS,2001-09-19
05235698,SETS,2001-09-19
05212408,LFFOUND,2005-01-28
05212408,LFLOST,2004-12-28
05212408,SETS,2001-09-19
05212408,SRCH,1987-07-07
05212408,LOST,1987-07-07
05212408,MPTDE,1985-08-05
05212408,LET.,1985-07-10
05212408,PET.,1985-06-26
05212408,SRCH,1984-08-22
05212408,LOST,1984-08-22
05212408,SRCH,1983-06-02
05212408,LOST,1983-03-21
05213045,SETS,2001-09-19
05213045,LOST,1987-12-08
05213045,SRCH,1987-12-04
05213045,LOST,1987-11-30
05213045,SRCH,1987-02-18
05213045,LOST,1987-02-13
05213045,SRCH,1986-11-07
05213045,LOST,1986-11-07
05213045,TMOS,1986-11-04
05213045,SRCH,1986-11-04
05213045,LOST,1986-09-29
05213045,SRCH,1986-09-16
05213045,LOST,1986-09-10
05236297,SETS,2001-09-19
05233563,SETS,2001-09-19
05235992,SETS,2001-09-19
05235565,SETS,2001-09-19
05235565,N570,1990-03-08
05235565,PA..,1990-01-09
05212582,SETS,2001-09-19
05212582,SRCH,1990-07-11
05212582,LOST,1990-07-03
05237812,SETS,2001-09-19
05237812,TMOS,1988-07-27
05237812,SRCH,1988-06-21
05237812,LOST,1988-06-09
05237286,SETS,2001-09-19
05237286,TMOS,1986-05-05
05237286,SRCH,1985-02-08
05237286,LOST,1985-02-08
05236000,SETS,2001-09-19
05233541,SETS,2001-09-19
05237643,SETS,2001-09-19
05238338,SETS,2001-09-19
05238516,SETS,2001-09-19
05206400,SETS,2001-09-19
05237969,SETS,2001-09-19
05211648,SETS,2001-09-19
05238933,SETS,2001-09-19
05239792,SETS,2001-09-19
05239792,PETD,1986-06-12
05239792,PETR,1983-03-30
05238862,SETS,2001-09-19
05242214,SETS,2001-09-19
05238084,SETS,2001-09-19
05243251,SETS,2001-09-19
05235438,SETS,2001-09-19
05237705,SETS,2001-09-19
05242240,SETS,2001-09-19
05242322,SETS,2001-09-19
05244305,SETS,2001-09-19
05244773,SETS,2001-09-19
05244773,FOND,1994-11-22
05244773,SRCH,1994-11-17
05244773,LOST,1994-11-09
05244773,LOST,1990-09-10
05238183,SETS,2001-09-19
05243983,SETS,2001-09-19
05243983,PA..,1988-03-14
05234651,SETS,2001-09-19
05229213,C.ADB,2015-10-05
05229213,C.ADB,2015-07-30
05229213,C.ADB,2015-07-29
05229213,LFFOUND,2012-11-08
05229213,LFFOUND,2006-01-10
05229213,LFLOST,2005-12-08
05229213,SETS,2001-09-19
05235775,SETS,2001-09-19
05234893,SETS,2001-09-19
05232128,SETS,2001-09-19
05232128,TMOS,1988-10-12
05232128,SRCH,1988-09-14
05232128,TMOS,1987-04-28
05232128,SRCH,1987-04-22
05232128,LOST,1987-04-22
05232128,LOST,1986-09-11
05231202,SETS,2001-09-19
05240423,SETS,2001-09-19
05232183,SETS,2001-09-19
05231642,SETS,2001-09-19
05229965,SETS,2001-09-19
05229965,SRCH,1986-04-22
05229965,SRCH,1986-04-03
05229965,LOST,1986-03-28
05229965,LOST,1986-03-18
05229965,SRCH,1985-12-16
05229965,LOST,1985-12-03
05245537,SETS,2001-09-19
05246555,SETS,2001-09-19
05226786,SETS,2001-09-19
05245531,SETS,2001-09-19
05228240,SETS,2001-09-19
05226508,SETS,2001-09-19
05247454,SETS,2001-09-19
05247959,SETS,2001-09-19
05248717,SETS,2001-09-19
05224131,SETS,2001-09-19
05224131,FOND,1991-11-14
05224131,SRCH,1991-11-14
05224131,FOND,1991-11-06
05224131,LOST,1991-11-04
05224131,TMOS,1991-07-24
05224131,SRCH,1991-06-28
05224131,LOST,1991-06-21
05248597,SETS,2001-09-19
05248597,LOST,1999-08-18
05248112,SETS,2001-09-19
05247217,SETS,2001-09-19
05249537,SETS,2001-09-19
05250373,SETS,2001-09-19
05248022,LFFOUND,2009-01-28
05248022,SETS,2001-09-19
05248022,FOND,1995-05-23
05248022,LOST,1995-05-16
05251035,SETS,2001-09-19
05251162,SETS,2001-09-19
05245862,SETS,2001-09-19
05245862,TMOS,1988-01-11
05245862,SRCH,1987-12-16
05245862,LOST,1987-12-14
05248106,SETS,2001-09-19
05248106,PA..,1988-03-14
05249372,SETS,2001-09-19
05250012,SETS,2001-09-19
05246203,SETS,2001-09-19
05250583,SETS,2001-09-19
05251620,SETS,2001-09-19
05253007,SETS,2001-09-19
05253186,SETS,2001-09-19
05253155,SETS,2001-09-19
05253178,SETS,2001-09-19
05253259,SETS,2001-09-19
05253202,SETS,2001-09-19
05254014,SETS,2001-09-19
05253746,SETS,2001-09-19
05253746,TMOS,2001-02-21
05253746,SRCH,2001-01-23
05253746,TMOS,2001-01-23
05253746,SRCH,2000-12-20
05253746,LFLOST,2000-12-20
05253925,SETS,2001-09-19
05254541,LFFOUND,2008-10-16
05254541,SETS,2001-09-19
05254799,SETS,2001-09-19
05255144,SETS,2001-09-20
05254665,SETS,2001-09-19
05254054,SETS,2001-09-19
05252711,SETS,2001-09-19
05245535,SETS,2001-09-19
05255443,SETS,2001-09-20
05255262,SETS,2001-09-20
05255262,SRCH,1984-12-13
05255262,LOST,1984-12-13
05255262,SRCH,1984-12-11
05255262,LOST,1984-12-11
05255262,SRCH,1984-11-28
05255643,LFFOUND,2016-08-26
05255643,SETS,2001-09-20
05255643,SRCH,2000-11-20
05255643,LOST,2000-11-20
05254472,SETS,2001-09-19
05245409,SETS,2001-09-19
05243751,SETS,2001-09-19
05256366,SETS,2001-09-20
05255128,SETS,2001-09-20
05256711,SETS,2001-09-20
05256711,C.AD,1991-12-09
05256711,PA..,1988-03-14
05258103,SETS,2001-09-20
05258586,SETS,2001-09-20
05257530,SETS,2001-09-20
05243247,SETS,2001-09-19
05243996,SETS,2001-09-19
05257439,SETS,2001-09-20
05259494,SETS,2001-09-20
05259721,SETS,2001-09-20
05258646,SETS,2001-09-20
05259062,SETS,2001-09-20
05259062,SRCH,1984-05-22
05259062,LOST,1984-05-22
05259062,SRCH,1984-05-17
05259062,LOST,1984-05-17
05244947,SETS,2001-09-19
05259184,SETS,2001-09-20
05259184,TMOS,1986-04-23
05259184,LOST,1985-11-14
05259184,SRCH,1985-03-13
05259184,LOST,1984-07-11
05243068,SETS,2001-09-19
05259556,SETS,2001-09-20
05259556,SRCH,1987-05-04
05259556,LOST,1987-05-04
05258271,SETS,2001-09-20
05258271,SRCH,1986-04-22
05258271,SRCH,1986-02-28
05258271,LOST,1986-02-25
05260020,SETS,2001-09-20
05241286,SETS,2001-09-19
05259793,SETS,2001-09-20
05260552,SETS,2001-09-20
05237336,SETS,2001-09-19
05237336,SRCH,1984-12-31
05237336,SRCH,1984-12-10
05237336,LOST,1984-12-10
05237336,SRCH,1984-12-10
05237336,LOST,1984-12-10
05237336,SRCH,1984-12-05
05237336,LOST,1984-12-05
05262559,SETS,2001-09-20
05261481,SETS,2001-09-20
05262727,SETS,2001-09-20
05262495,LFFOUND,2016-09-07
05262495,LFFOUND,2004-01-08
05262495,LFLOST,2003-11-10
05262495,SETS,2001-09-20
05260989,FOND,2001-10-09
05260989,TMOS,2001-10-09
05260989,LOST,2001-09-27
05260989,SRCH,2001-09-27
05260989,SETS,2001-09-20
05260989,FOND,2001-08-10
05260989,TMOS,2001-08-10
05260989,TMOS,2000-12-04
05260989,SRCH,2000-09-22
05260989,LOST,2000-09-22
05260989,TMOS,2000-07-20
05260989,FOND,2000-07-20
05260989,SRCH,2000-07-19
05260989,LOST,2000-07-19
05261267,SETS,2001-09-20
05262851,SETS,2001-09-20
05264021,SETS,2001-09-20
05264346,SETS,2001-09-20
05259940,SETS,2001-09-20
05259940,N570,1988-08-15
05259940,PA..,1988-07-18
05259940,DOCK,1988-05-25
05259940,N572,1988-05-25
05259940,PA..,1988-04-04
05264982,SETS,2001-09-20
05263692,SETS,2001-09-20
05264655,LFFOUND,2016-11-21
05264655,LFFOUND,2008-09-24
05264655,SETS,2001-09-20
05263332,SETS,2001-09-20
05263332,TMOS,2001-02-13
05263332,FOND,2001-02-13
05263332,SRCH,2001-01-25
05263332,LOST,2001-01-25
05263332,FOND,1999-05-04
05263332,TMOS,1998-12-02
05263332,SRCH,1998-11-06
05263332,LOST,1998-10-27
05263332,FOND,1993-07-26
05263332,SRCH,1993-07-26
05263332,FOND,1993-07-14
05263332,LOST,1993-07-14
05265279,SETS,2001-09-20
05265438,SETS,2001-09-20
05263637,SETS,2001-09-20
05265507,SETS,2001-09-20
05261962,SETS,2001-09-20
05263945,SETS,2001-09-20
05263945,DOCK,1991-08-09
05263945,N570,1988-05-23
05263945,PA..,1988-04-04
05263945,DOCK,1988-05-23
05265455,SETS,2001-09-20
05265455,FOND,1992-07-22
05265455,TMOS,1991-07-24
05265455,SRCH,1991-07-24
05265455,LOST,1991-06-24
05265455,LOST,1990-10-30
05265455,SRCH,1987-12-16
05265455,LOST,1987-12-15
05266278,SETS,2001-09-20
05265984,SETS,2001-09-20
05266794,SETS,2001-09-20
05265164,SETS,2001-09-20
05252863,SETS,2001-09-19
05252863,SRCH,1990-04-20
05252863,LOST,1990-04-09
05260096,SETS,2001-09-20
05268052,LFFOUND,2013-01-11
05268052,LFFOUND,2005-09-06
05268052,LFLOST,2005-08-12
05268052,SETS,2001-09-20
05268219,SETS,2001-09-20
05268053,LFFOUND,2013-01-11
05268053,SETS,2001-09-20
05268053,SRCH,1985-01-03
05256692,SETS,2001-09-20
05259781,SETS,2001-09-20
05268159,SETS,2001-09-20
05268159,FOND,1991-10-07
05268159,TMOS,1991-07-26
05268159,SRCH,1991-06-28
05268159,LOST,1991-06-18
05264829,LFFOUND,2016-08-26
05264829,SETS,2001-09-20
05267624,SETS,2001-09-20
05267624,TMOS,2000-05-18
05267624,SRCH,2000-04-21
05267624,LFLOST,2000-03-24
05267624,FOND,1999-05-17
05267624,SRCH,1999-04-30
05267624,LOST,1999-03-19
05267624,TMOS,1999-02-23
05267624,SRCH,1999-01-21
05267624,LOST,1999-01-07
05266826,SETS,2001-09-20
05266826,LOST,1992-07-15
05266826,TMOS,1990-07-02
05266826,SRCH,1990-06-27
05266826,LOST,1990-06-14
05266826,SRCH,1990-06-04
05266826,TMOS,1990-05-24
05266826,LOST,1990-05-23
05266826,SRCH,1990-04-25
05266826,LOST,1990-04-12
05266826,TMOS,1986-04-23
05266826,SRCH,1984-05-23
05266826,LOST,1984-05-23
05258804,SETS,2001-09-20
05258422,SETS,2001-09-20
05270397,SETS,2001-09-20
05269962,SETS,2001-09-20
05257717,SETS,2001-09-20
05258244,SETS,2001-09-20
05269291,SETS,2001-09-20
05255857,SETS,2001-09-20
05255856,SETS,2001-09-20
05255856,TMOS,1994-09-19
05255856,SRCH,1994-08-18
05255856,LOST,1994-08-11
05256356,SETS,2001-09-20
05255282,SETS,2001-09-20
05255327,LFFOUND,2016-08-24
05255327,SETS,2001-09-20
05271438,SETS,2001-09-20
05254403,SETS,2001-09-19
05250869,SETS,2001-09-19
05253507,SETS,2001-09-19
05249111,SETS,2001-09-19
05272995,SETS,2001-09-20
05251742,SETS,2001-09-19
05273806,SETS,2001-09-20
05274637,SETS,2001-09-20
05276230,SETS,2001-09-20
05276629,SETS,2001-09-20
05275316,SETS,2001-09-20
05277150,SETS,2001-09-20
05250068,SETS,2001-09-19
05244503,SETS,2001-09-19
05277025,SETS,2001-09-20
05275180,SETS,2001-09-20
05276376,SETS,2001-09-20
05276419,SETS,2001-09-20
05276390,SETS,2001-09-20
05273802,SETS,2001-09-20
05273550,SETS,2001-09-20
05273003,SETS,2001-09-20
05278665,SETS,2001-09-20
05270861,SETS,2001-09-20
05278540,SETS,2001-09-20
05272653,SETS,2001-09-20
05271943,SETS,2001-09-20
05279102,SETS,2001-09-20
05280317,LFFOUND,2008-03-03
05280317,SETS,2001-09-20
05280001,SETS,2001-09-20
05279971,LFFOUND,2016-11-21
05279971,SETS,2001-09-20
05281159,SETS,2001-09-20
05279948,SETS,2001-09-20
05281446,SETS,2001-09-20
05280842,SETS,2001-09-20
05281655,SETS,2001-09-20
05282414,SETS,2001-09-20
05270411,LFFOUND,2016-08-25
05270411,LFFOUND,2008-02-14
05270411,SETS,2001-09-20
05270411,LOST,1990-08-07
05270411,SRCH,1989-11-27
05270411,LOST,1989-11-20
05270411,SRCH,1987-06-11
05270411,LOST,1987-06-11
05270494,SETS,2001-09-20
05280075,SETS,2001-09-20
05282706,SETS,2001-09-20
05282118,SETS,2001-09-20
05282977,SETS,2001-09-20
05283663,SETS,2001-09-20
05282718,SETS,2001-09-20
05282734,SETS,2001-09-20
05284371,SETS,2001-09-20
05285171,SETS,2001-09-20
05269176,SETS,2001-09-20
05269176,SRCH,1985-07-22
05269176,LOST,1985-07-19
05286115,SETS,2001-09-20
05284412,SETS,2001-09-20
05286056,SETS,2001-09-20
05283716,SETS,2001-09-20
05284689,SETS,2001-09-20
05268406,SETS,2001-09-20
05268314,SETS,2001-09-20
05286296,SETS,2001-09-20
05287105,SETS,2001-09-20
05266470,SETS,2001-09-20
05267595,SETS,2001-09-20
05287526,SETS,2001-09-20
05265945,SETS,2001-09-20
05265586,LFFOUND,2008-12-23
05265586,SETS,2001-09-20
05285576,SETS,2001-09-20
05287184,SETS,2001-09-20
05287444,SETS,2001-09-20
05287444,SRCH,1989-04-06
05287444,TMOS,1987-12-01
05287444,SRCH,1987-10-29
05287444,SRCH,1987-10-28
05287444,LOST,1987-10-27
05287444,TMOS,1987-04-10
05287444,SRCH,1987-03-11
05287444,LOST,1987-03-09
05287444,TMOS,1986-05-05
05287444,SRCH,1986-03-18
05287444,LOST,1986-03-18
05265600,SETS,2001-09-20
05262113,SETS,2001-09-20
05287578,SETS,2001-09-20
05263541,SETS,2001-09-20
05263541,LOST,1990-08-10
05263541,LOST,1983-04-21
05288844,SETS,2001-09-20
05289742,SETS,2001-09-20
05291457,SETS,2001-09-20
05289284,SETS,2001-09-20
05287845,SETS,2001-09-20
05292029,SETS,2001-09-20
05288730,SETS,2001-09-20
05287582,SETS,2001-09-20
05292343,SETS,2001-09-20
05293194,SETS,2001-09-20
05284810,LFFOUND,2016-11-21
05284810,LFFOUND,2013-06-28
05284810,SETS,2001-09-20
05293592,SETS,2001-09-20
05288968,SETS,2001-09-20
05288968,C.AD,1991-01-28
05288968,DOCK,1988-05-18
05288968,N570,1988-05-18
05288968,PA..,1988-04-04
05295094,SETS,2001-09-20
05293817,SETS,2001-09-20
05285166,SETS,2001-09-20
05290226,SETS,2001-09-20
05290226,DOCK,1988-06-06
05290226,N570,1988-06-06
05290226,PA..,1988-04-04
05295230,SETS,2001-09-20
05295520,SETS,2001-09-20
05284162,SETS,2001-09-20
05295580,SETS,2001-09-20
05283828,SETS,2001-09-20
05295721,SETS,2001-09-20
05282623,SETS,2001-09-20
05280435,SETS,2001-09-20
05281405,SETS,2001-09-20
05281288,SETS,2001-09-20
05295807,SETS,2001-09-20
05278684,LFFOUND,2016-08-25
05278684,LFFOUND,2008-09-03
05278684,SETS,2001-09-20
05278329,SETS,2001-09-20
05294837,LFFOUND,2016-11-21
05294837,LFFOUND,2007-11-27
05294837,SETS,2001-09-20
05294837,TMOS,2000-12-27
05294837,FOND,2000-12-27
05294837,SRCH,2000-12-20
05294837,LOST,2000-12-20
05294837,FOND,2000-03-09
05294837,SRCH,2000-01-13
05294837,LOST,1999-12-16
05294837,TMOS,1999-11-30
05294837,SRCH,1999-10-21
05294837,LOST,1999-10-08
05294837,TMOS,1998-12-02
05294837,SRCH,1998-11-06
05294837,TMOS,1998-11-03
05294837,LOST,1998-10-20
05294837,SRCH,1998-10-07
05294837,LOST,1998-10-01
05294837,SRCH,1998-09-09
05294837,LOST,1998-08-26
05294837,TMOS,1998-08-03
05294837,SRCH,1998-07-08
05294837,LOST,1998-06-25
05297241,SETS,2001-09-20
05296466,SETS,2001-09-20
05296578,SETS,2001-09-20
05296578,SRCH,1986-05-13
05296578,LOST,1986-05-13
05294538,SETS,2001-09-20
05297470,SETS,2001-09-20
05297650,SETS,2001-09-20
05297582,SETS,2001-09-20
05297866,SETS,2001-09-20
05277401,SETS,2001-09-20
05277600,SETS,2001-09-20
05277402,SETS,2001-09-20
05277361,SETS,2001-09-20
05298573,SETS,2001-09-20
05297452,SETS,2001-09-20
05297452,G03W,1992-11-09
05297452,FOND,1991-07-26
05297452,SRCH,1991-07-26
05297452,LOST,1991-07-22
05297452,SRCH,1991-07-19
05297452,SRCH,1991-06-28
05297452,LOST,1991-06-26
05299748,SETS,2001-09-20
05299858,SETS,2001-09-20
05300248,SETS,2001-09-20
05299322,SETS,2001-09-20
05300423,SETS,2001-09-20
05277148,SETS,2001-09-20
05298709,SETS,2001-09-20
05298708,SETS,2001-09-20
05299369,SETS,2001-09-20
05300528,SETS,2001-09-20
05298888,LFFOUND,2016-08-26
05298888,SETS,2001-09-20
05297995,SETS,2001-09-20
05300732,SETS,2001-09-20
05300732,SRCH,1987-05-04
05300732,LOST,1987-05-04
05297957,LFFOUND,2016-09-01
05297957,SETS,2001-09-20
05297324,SETS,2001-09-20
05297252,SETS,2001-09-20
05301568,SETS,2001-09-20
05300859,SETS,2001-09-20
05300957,SETS,2001-09-20
05300956,SETS,2001-09-20
05302398,SETS,2001-09-20
05302094,SETS,2001-09-20
05302940,SETS,2001-09-20
05303146,SETS,2001-09-20
05302587,SETS,2001-09-20
05303706,SETS,2001-09-20
05295766,SETS,2001-09-20
05295766,LOST,1987-02-02
05295766,DOCK,1984-07-31
05296020,SETS,2001-09-20
05303939,SETS,2001-09-20
05304617,SETS,2001-09-20
05304776,SETS,2001-09-20
05304220,SETS,2001-09-20
05305032,SETS,2001-09-20
05304526,SETS,2001-09-20
05305373,SETS,2001-09-20
05305861,SETS,2001-09-20
05305914,SETS,2001-09-20
05305914,SRCH,1991-04-05
05305914,SRCH,1991-04-05
05305914,LOST,1991-04-04
05305914,SRCH,1991-03-14
05306433,LFFOUND,2016-08-26
05306433,SETS,2001-09-20
05304413,SETS,2001-09-20
05305255,SETS,2001-09-20
05295284,SETS,2001-09-20
05295097,SETS,2001-09-20
05294171,SETS,2001-09-20
05293596,SETS,2001-09-20
05307955,LFFOUND,2016-11-21
05307479,SETS,2001-09-20
05292630,SETS,2001-09-20
05307820,SETS,2001-09-20
05307092,SETS,2001-09-20
05307092,FOND,2001-06-14
05307092,TMOS,2001-06-14
05307092,LOST,2001-06-11
05307092,SRCH,2001-06-11
05307092,N570,1983-12-05
05308057,SETS,2001-09-20
05308057,TMOS,1986-04-23
05308057,SRCH,1985-01-03
05308057,SRCH,1984-05-22
05308057,LOST,1984-05-22
05292722,SETS,2001-09-20
05309290,SETS,2001-09-20
05309488,SETS,2001-09-20
05307452,SETS,2001-09-20
05310700,SETS,2001-09-20
05307967,SETS,2001-09-20
05310769,SETS,2001-09-20
05311006,SETS,2001-09-20
05310501,SETS,2001-09-20
05310303,SETS,2001-09-20
05311037,SETS,2001-09-20
05310815,SETS,2001-09-20
05290816,SETS,2001-09-20
05311034,SETS,2001-09-20
05312142,SETS,2001-09-20
05311595,SETS,2001-09-20
05311595,TMOS,1986-05-05
05311595,SRCH,1983-12-21
05311595,LOST,1983-12-21
05312424,SETS,2001-09-20
05311274,SETS,2001-09-20
05312274,SETS,2001-09-20
05312247,SETS,2001-09-20
05312880,SETS,2001-09-20
05312052,SETS,2001-09-20
05312052,SRCH,1987-03-09
05312052,LOST,1987-03-09
05312052,TMOS,1986-05-05
05312052,SRCH,1985-10-18
05312052,LOST,1985-10-18
05313946,SETS,2001-09-20
05312123,SETS,2001-09-20
05314277,SETS,2001-09-20
05307733,SETS,2001-09-20
05307379,SETS,2001-09-20
05314499,SETS,2001-09-20
05305858,SETS,2001-09-20
05305858,SRCH,1987-01-20
05305858,LOST,1987-01-15
05306545,SETS,2001-09-20
05304157,SETS,2001-09-20
05314654,SETS,2001-09-20
05314594,SETS,2001-09-20
05305645,SETS,2001-09-20
05305091,SETS,2001-09-20
05303829,SETS,2001-09-20
05315502,SETS,2001-09-20
05301120,SETS,2001-09-20
05316268,SETS,2001-09-20
05315007,SETS,2001-09-20
05315007,LOST,1986-02-20
05315007,SRCH,1984-05-23
05315007,LOST,1984-05-23
05315153,SETS,2001-09-20
05316943,SETS,2001-09-20
05316632,SETS,2001-09-20
05302901,SETS,2001-09-20
05314212,SETS,2001-09-20
05315584,SETS,2001-09-20
05317039,SETS,2001-09-20
05301773,SETS,2001-09-20
05301773,C.AD,1991-08-13
05317349,SETS,2001-09-20
05317349,FOND,2000-02-28
05317349,TMOS,2000-01-07
05317349,SRCH,1999-12-09
05317349,LOST,1999-11-23
05317522,SETS,2001-09-20
05318146,SETS,2001-09-20
05318257,SETS,2001-09-20
05318167,SETS,2001-09-20
05318167,SRCH,1987-02-06
05318167,LOST,1987-02-06
05318963,SETS,2001-09-20
05319211,SETS,2001-09-20
05319159,SETS,2001-09-20
05319136,SETS,2001-09-20
05320028,SETS,2001-09-20
05318537,SETS,2001-09-20
05299578,SETS,2001-09-20
05319985,SETS,2001-09-20
05319375,SETS,2001-09-20
05321810,SETS,2001-09-20
05321556,SETS,2001-09-20
05321556,TMOS,1991-04-19
05321556,SRCH,1991-03-22
05321556,LOST,1991-03-19
05320771,SETS,2001-09-20
05322040,SETS,2001-09-20
05322040,FOND,1993-08-31
05322040,SRCH,1993-08-27
05322040,LOST,1993-08-09
05321660,SETS,2001-09-20
05321660,TMOS,1991-03-04
05321660,SRCH,1991-02-05
05321660,LOST,1991-01-31
05321660,TMOS,1990-09-27
05321660,SRCH,1990-08-30
05321660,LOST,1990-08-21
05321660,TMOS,1989-11-06
05321660,SRCH,1989-10-11
05321660,LOST,1989-10-06
05318213,SETS,2001-09-20
05322360,SETS,2001-09-20
05320801,SETS,2001-09-20
05320801,PA..,1992-02-21
05319163,SETS,2001-09-20
05322531,SETS,2001-09-20
05322531,TMOS,1986-05-05
05322531,SRCH,1985-11-29
05322531,LOST,1985-11-19
05322531,SRCH,1983-09-02
05322531,LOST,1983-09-02
05323000,SETS,2001-09-20
05316417,LFLOST,2004-03-05
05316417,SETS,2001-09-20
